iter	Logloss
1512	0.2975387914
1513	0.2974295536
1514	0.2973764899
1515	0.2972150386
1516	0.2971340133
1517	0.2970447166
1518	0.2969301666
1519	0.2968768065
1520	0.2967614901
1521	0.2967583893
1522	0.2966443363
1523	0.2965059409
1524	0.2964678418
1525	0.2963336012
1526	0.2961160817
1527	0.2960749267
1528	0.2959218632
1529	0.2957602541
1530	0.2956388389
1531	0.2954867181
1532	0.2953688454
1533	0.2952603416
1534	0.2951580083
1535	0.295070729
1536	0.2949594401
1537	0.2948291768
1538	0.294737396
1539	0.2947095268
1540	0.2946102561
1541	0.294454138
1542	0.2943690988
1543	0.2942552667
1544	0.2941226927
1545	0.2940355918
1546	0.2939487132
1547	0.2938225895
1548	0.2937896706
1549	0.2936692981
1550	0.2935526979
1551	0.2934275232
1552	0.2933956785
1553	0.2933866121
1554	0.2933685083
1555	0.2932415866
1556	0.2930665669
1557	0.2929053152
1558	0.2928098714
1559	0.2926817662
1560	0.2925757643
1561	0.2924573349
1562	0.2923211531
1563	0.2922367741
1564	0.2922018074
1565	0.2921304048
1566	0.2920467561
1567	0.2919397742
1568	0.2918524183
1569	0.2916849085
1570	0.2915868965
1571	0.2914872071
1572	0.2913338262
1573	0.2912666193
1574	0.2911689998
1575	0.2910619608
1576	0.2909716888
1577	0.2908749154
1578	0.290779604
1579	0.2906577176
1580	0.2905120593
1581	0.2904201724
1582	0.2903362774
1583	0.2901247874
1584	0.2900041518
1585	0.2898477575
1586	0.2897598033
1587	0.2896176706
1588	0.2895663486
1589	0.2895329516
1590	0.2893753948
1591	0.2892124365
1592	0.2890808771
1593	0.2890050175
1594	0.2888488537
1595	0.2887066924
1596	0.2885897786
1597	0.2884148761
1598	0.2883044798
1599	0.2881234165
1600	0.2879853892
1601	0.2879000507
1602	0.2877993331
1603	0.2877030365
1604	0.2876075684
1605	0.2874480874
1606	0.287306574
1607	0.2872263569
1608	0.2871313862
1609	0.2869485075
1610	0.2868116245
1611	0.2866707275
1612	0.2865217807
1613	0.2863699925
1614	0.2862505396
1615	0.2861583066
1616	0.2860717575
1617	0.28598843
1618	0.2858844217
1619	0.2857891897
1620	0.2857007292
1621	0.285608912
1622	0.2855190426
1623	0.2854439212
1624	0.2853196887
1625	0.2852035556
1626	0.2850593135
1627	0.2849468594
1628	0.2848025061
1629	0.2846989393
1630	0.2845953401
1631	0.2844601225
1632	0.2843405295
1633	0.2842524185
1634	0.2841111856
1635	0.2839899249
1636	0.2839571954
1637	0.2838666055
1638	0.2837535896
1639	0.283660185
1640	0.2835441072
1641	0.2834230406
1642	0.2833391653
1643	0.2832170258
1644	0.2830661853
1645	0.2829487826
1646	0.2828380248
1647	0.2826992132
1648	0.2826244685
1649	0.2824953072
1650	0.2824125184
1651	0.2823288138
1652	0.2822281195
1653	0.2821256838
1654	0.2819900745
1655	0.2818940358
1656	0.281792923
1657	0.2816204203
1658	0.2814885074
1659	0.2813794322
1660	0.28127929
1661	0.2811975922
1662	0.2810905148
1663	0.28099875
1664	0.2808629634
1665	0.2807761482
1666	0.2806427949
1667	0.280606189
1668	0.2804875706
1669	0.2803675947
1670	0.2802237375
1671	0.2801276396
1672	0.2799998912
1673	0.2799272126
1674	0.2798196095
1675	0.2797221916
1676	0.2796280262
1677	0.2795101475
1678	0.279364969
1679	0.2792600636
1680	0.2791605609
1681	0.2790207835
1682	0.2788948738
1683	0.2787676031
1684	0.2786408795
1685	0.2784952208
1686	0.2783734867
1687	0.2782615537
1688	0.2781333753
1689	0.2780929897
1690	0.2779773311
1691	0.2778652112
1692	0.2777660646
1693	0.2776812951
1694	0.2775558701
1695	0.2774714697
1696	0.2773494534
1697	0.2772259986
1698	0.2771244903
1699	0.2770409021
1700	0.2768652195
1701	0.2767430055
1702	0.2766755701
1703	0.2765593325
1704	0.2764373534
1705	0.2763153567
1706	0.2762086777
1707	0.2760989273
1708	0.2760017488
1709	0.2759160997
1710	0.2757899163
1711	0.2756453424
1712	0.275511822
1713	0.2753760579
1714	0.2752382839
1715	0.2750898887
1716	0.2750699925
1717	0.2750423724
1718	0.2749220872
1719	0.2748040727
1720	0.2746848383
1721	0.2745933238
1722	0.2745159418
1723	0.2743590572
1724	0.274234846
1725	0.2741158279
1726	0.2740122782
1727	0.2739058403
1728	0.2738303872
1729	0.2737431802
1730	0.2736677409
1731	0.2735313479
1732	0.2734092224
1733	0.2732296811
1734	0.2732049386
1735	0.2731133779
1736	0.2730298198
1737	0.272873112
1738	0.2727546502
1739	0.2726251365
1740	0.2725390934
1741	0.2724007434
1742	0.2723378176
1743	0.2722349282
1744	0.2721373975
1745	0.2720228862
1746	0.2718940542
1747	0.271799917
1748	0.2716545016
1749	0.2715568092
1750	0.2714293142
1751	0.2712772582
1752	0.2711595314
1753	0.2710497698
1754	0.2709295075
1755	0.2709041637
1756	0.2707901291
1757	0.2706983704
1758	0.2705865016
1759	0.2704512181
1760	0.2704196108
1761	0.270265932
1762	0.2701618223
1763	0.2699905691
1764	0.2698633255
1765	0.2697513452
1766	0.2696351054
1767	0.2695492057
1768	0.2694299878
1769	0.269253204
1770	0.2691408115
1771	0.2690385322
1772	0.2689686382
1773	0.2688841737
1774	0.26876843
1775	0.2686875141
1776	0.2685660597
1777	0.2683938863
1778	0.2682547481
1779	0.2681313878
1780	0.2680078591
1781	0.267881668
1782	0.2677216446
1783	0.2676229512
1784	0.2675424487
1785	0.2674061221
1786	0.2672850857
1787	0.2672068656
1788	0.2670375846
1789	0.2669524952
1790	0.2668334904
1791	0.2667180146
1792	0.2666183238
1793	0.2664663995
1794	0.2663510223
1795	0.2662727714
1796	0.2661726134
1797	0.266057662
1798	0.2659763247
1799	0.2658985624
1800	0.2657985636
1801	0.2657242824
1802	0.2656384329
1803	0.2655524829
1804	0.265464007
1805	0.2654354312
1806	0.265290418
1807	0.2652364136
1808	0.2651467418
1809	0.2650124745
1810	0.2649137713
1811	0.2648209575
1812	0.2647647711
1813	0.2646102662
1814	0.2645109985
1815	0.2644883288
1816	0.2643659472
1817	0.2642311777
1818	0.2641339823
1819	0.2640515308
1820	0.2639485785
1821	0.2638283222
1822	0.263696031
1823	0.2635603461
1824	0.2634556257
1825	0.2633841049
1826	0.2633185361
1827	0.2632101525
1828	0.2631037094
1829	0.2629691249
1830	0.262858554
1831	0.262725624
1832	0.2626560519
1833	0.2625610955
1834	0.262471214
1835	0.262417364
1836	0.2623195857
1837	0.2621853925
1838	0.2620976169
1839	0.2619886238
1840	0.2618750275
1841	0.2617290037
1842	0.2616506763
1843	0.2615678225
1844	0.2614527821
1845	0.2613749525
1846	0.2612374085
1847	0.2611061672
1848	0.2610311785
1849	0.2609557297
1850	0.260810215
1851	0.260715417
1852	0.2606102196
1853	0.260527606
1854	0.2603879887
1855	0.2602648375
1856	0.2601765554
1857	0.2600200519
1858	0.2599083301
1859	0.2598522774
1860	0.2598058919
1861	0.2596940068
1862	0.2596269713
1863	0.2595392169
1864	0.2594351891
1865	0.2593216322
1866	0.2592087333
1867	0.259145013
1868	0.2590641569
1869	0.2589716614
1870	0.2589071051
1871	0.2588484325
1872	0.2587803839
1873	0.2586434136
1874	0.2584920613
1875	0.2583990367
1876	0.2583212853
1877	0.2582032072
1878	0.2581101124
1879	0.2580162316
1880	0.2578603564
1881	0.2577114997
1882	0.2576255002
1883	0.2575499475
1884	0.2574302419
1885	0.2573673413
1886	0.2572651649
1887	0.2572189942
1888	0.2571940096
1889	0.2571289225
1890	0.2570380888
1891	0.2569165419
1892	0.2567998837
1893	0.2567453722
1894	0.2566324859
1895	0.256509222
1896	0.2563974447
1897	0.2562976077
1898	0.2562020991
1899	0.2561505234
1900	0.2560717968
1901	0.2559276231
1902	0.2558622041
1903	0.2557988343
1904	0.2557009949
1905	0.2556070656
1906	0.2554938881
1907	0.255376213
1908	0.2552618916
1909	0.2551109984
1910	0.2549789813
1911	0.2548112472
1912	0.2547434825
1913	0.2546531681
1914	0.2545429973
1915	0.2544653019
1916	0.2543850212
1917	0.254309113
1918	0.2542130131
1919	0.2541453222
1920	0.2540459601
1921	0.2539424561
1922	0.2538367861
1923	0.2537698993
1924	0.2536974184
1925	0.2536794867
1926	0.2536146611
1927	0.2535187886
1928	0.2534237305
1929	0.2533438938
1930	0.253229066
1931	0.2531214381
1932	0.2529873496
1933	0.2529071172
1934	0.2528212976
1935	0.2527492918
1936	0.2526184121
1937	0.2525005557
1938	0.2524017291
1939	0.2523072632
1940	0.2522039828
1941	0.2521121715
1942	0.2519797533
1943	0.251866375
1944	0.251746573
1945	0.2517049874
1946	0.2515981599
1947	0.2515277449
1948	0.2514244833
1949	0.2513076818
1950	0.2511974212
1951	0.2511311094
1952	0.2510132761
1953	0.2509503466
1954	0.250818783
1955	0.250729753
1956	0.2506768915
1957	0.2506037673
1958	0.2505087514
1959	0.2504282306
1960	0.2503545557
1961	0.2502691428
1962	0.2501839181
1963	0.2500780839
1964	0.2499785643
1965	0.2499121492
1966	0.2497977849
1967	0.2497163373
1968	0.2496096707
1969	0.2495112782
1970	0.249403772
1971	0.2493164566
1972	0.2492176403
1973	0.2491541402
1974	0.249043364
1975	0.2489727902
1976	0.248858977
1977	0.2487573756
1978	0.2487040875
1979	0.2486067443
1980	0.2485293929
1981	0.2484413486
1982	0.248261889
1983	0.2481809882
1984	0.2480549623
1985	0.2479534129
1986	0.2478726179
1987	0.2477758239
1988	0.2476760382
1989	0.2475832493
1990	0.2474802653
1991	0.2473916201
1992	0.2472577175
1993	0.2471356312
1994	0.2470300063
1995	0.2469459363
1996	0.2468681384
1997	0.2467634996
1998	0.2466629485
1999	0.2466397355
2000	0.2465640461
2001	0.2464569674
2002	0.2463662971
2003	0.2462754605
2004	0.2461993167
2005	0.2461495566
2006	0.2460879119
2007	0.2459608464
2008	0.2458678869
2009	0.2457572671
2010	0.2456756264
2011	0.2455728287
2012	0.2454937933
2013	0.2454142528
2014	0.2452993375
2015	0.245189013
2016	0.2450981942
2017	0.2449696762
2018	0.2448891513
2019	0.2447962816
2020	0.2447031507
2021	0.2446653864
2022	0.2445856848
2023	0.2445156678
2024	0.2443926623
2025	0.2443223065
2026	0.2442416201
2027	0.244164902
2028	0.2440866773
2029	0.2440040553
2030	0.2439376314
2031	0.243864199
2032	0.243775922
2033	0.2437343681
2034	0.2436555128
2035	0.2435662687
2036	0.2434789776
2037	0.2433548325
2038	0.2432424558
2039	0.2431668786
2040	0.2431064298
2041	0.2430201098
2042	0.2429475953
2043	0.2428540618
2044	0.2427768625
2045	0.2427139517
2046	0.2425989612
2047	0.2424614223
2048	0.2423594011
2049	0.2422783285
2050	0.2421734839
2051	0.2421147747
2052	0.2420457335
2053	0.2419661621
2054	0.2418732286
2055	0.2418058516
2056	0.2417352405
2057	0.2415850486
2058	0.2414880333
2059	0.2413919673
2060	0.2412985035
2061	0.2412719785
2062	0.2411959107
2063	0.2411044312
2064	0.2409955672
2065	0.2409102612
2066	0.2407781041
2067	0.2406659314
2068	0.2405984152
2069	0.2404199313
2070	0.2403609069
2071	0.2402613807
2072	0.2402068802
2073	0.2401112074
2074	0.2400486602
2075	0.2399991627
2076	0.2399289995
2077	0.2398256608
2078	0.2397302104
2079	0.2397083407
2080	0.2396183797
2081	0.239516883
2082	0.2394533185
2083	0.2393704919
2084	0.2392671413
2085	0.2391636528
2086	0.2390998602
2087	0.2390398225
2088	0.23894098
2089	0.2388247759
2090	0.2388046909
2091	0.2387111988
2092	0.238628092
2093	0.2385291891
2094	0.2384027552
2095	0.238297521
2096	0.238245897
2097	0.2381381059
2098	0.2380552197
2099	0.2379486416
2100	0.2379337152
2101	0.2377675871
2102	0.2377336565
2103	0.2376290542
2104	0.2375622377
2105	0.2374788492
2106	0.2373892515
2107	0.2372955741
2108	0.2372341863
2109	0.2371551057
2110	0.2370255032
2111	0.2369135711
2112	0.2368127651
2113	0.2367184564
2114	0.2365938192
2115	0.236506162
2116	0.2364265934
2117	0.2363332576
2118	0.236269649
2119	0.2362035003
2120	0.2361063609
2121	0.2360299153
2122	0.2358934787
2123	0.235824913
2124	0.2356921265
2125	0.235625901
2126	0.2355462504
2127	0.2354557331
2128	0.2353542166
2129	0.2352715214
2130	0.2351665725
2131	0.2350759398
2132	0.2349380363
2133	0.2348370634
2134	0.2347548648
2135	0.2346577759
2136	0.234582488
2137	0.2345193419
2138	0.2344027379
2139	0.2342847948
2140	0.234198104
2141	0.2341129338
2142	0.2340002062
2143	0.2339398397
2144	0.2338368339
2145	0.233775849
2146	0.2337143135
2147	0.2336288354
2148	0.2335270477
2149	0.2334304871
2150	0.2333588006
2151	0.2332868672
2152	0.2331678447
2153	0.233027747
2154	0.2329605754
2155	0.2328944062
2156	0.232806474
2157	0.2327386199
2158	0.2326357671
2159	0.2325359611
2160	0.2324524986
2161	0.2323488202
2162	0.2322294656
2163	0.2321683624
2164	0.2320840988
2165	0.2320678512
2166	0.2320006306
2167	0.2319038887
2168	0.2318146518
2169	0.2316995316
2170	0.2315767635
2171	0.2314949388
2172	0.2314016102
2173	0.2313109174
2174	0.2312480768
2175	0.2311670451
2176	0.2310361256
2177	0.2309400406
2178	0.2308675786
2179	0.2307867124
2180	0.2306972022
2181	0.2306247637
2182	0.2305390505
2183	0.2304796253
2184	0.2304130169
2185	0.2303389216
2186	0.2302635073
2187	0.2301820737
2188	0.2300569278
2189	0.2299115629
2190	0.2298063478
2191	0.2297475596
2192	0.2296349088
2193	0.229541245
2194	0.229460409
2195	0.2293361738
2196	0.2292689631
2197	0.2292087889
2198	0.2290994223
2199	0.2290060118
2200	0.2288897804
2201	0.228822824
2202	0.2287325504
2203	0.2286570468
2204	0.2285345466
2205	0.2284655585
2206	0.2283660302
2207	0.2282895041
2208	0.2281872969
2209	0.2280757956
2210	0.2280020756
2211	0.2279194962
2212	0.2278159561
2213	0.2277469339
2214	0.2276765738
2215	0.2275921401
2216	0.2274781481
2217	0.2273853872
2218	0.227297801
2219	0.2272304854
2220	0.2271816142
2221	0.2271108379
2222	0.2270722693
2223	0.2269550169
2224	0.2268971009
2225	0.2268310528
2226	0.2267538043
2227	0.2266512457
2228	0.2265741382
2229	0.2264676461
2230	0.2264011954
2231	0.2263852442
2232	0.2263351709
2233	0.2262410992
2234	0.226188223
2235	0.2260737193
2236	0.2259677262
2237	0.2258906647
2238	0.2257929392
2239	0.2257146864
2240	0.2255995723
2241	0.2255195621
2242	0.2254426085
2243	0.2253642465
2244	0.2252666019
2245	0.2250864468
2246	0.2250292109
2247	0.2249515846
2248	0.2248735558
2249	0.2247954787
2250	0.2246847177
2251	0.2245933443
2252	0.2245044041
2253	0.2244028941
2254	0.2243290893
2255	0.2242762955
2256	0.224182236
2257	0.2240882073
2258	0.2239997645
2259	0.223916895
2260	0.2238481121
2261	0.2237884443
2262	0.2237028011
2263	0.2236305885
2264	0.2235342429
2265	0.2234328903
2266	0.2233816825
2267	0.2232940912
2268	0.2231919321
2269	0.2231106017
2270	0.2230060869
2271	0.2229323553
2272	0.2228787547
2273	0.2227778793
2274	0.2226768032
2275	0.2226633843
2276	0.2225429562
2277	0.2224572155
2278	0.2223533864
2279	0.2222661243
2280	0.2222461449
2281	0.2221551732
2282	0.222104462
2283	0.2220300864
2284	0.2219074699
2285	0.2218185787
2286	0.2216958482
2287	0.2215977682
2288	0.2215119081
2289	0.2213895129
2290	0.2212366632
2291	0.2211746135
2292	0.2210632704
2293	0.2209637893
2294	0.2209021644
2295	0.2207782127
2296	0.2206886903
2297	0.2206262994
2298	0.2205759932
2299	0.2204884283
2300	0.2203983212
2301	0.2203207278
2302	0.2203025071
2303	0.220236925
2304	0.2201564631
2305	0.2200567083
2306	0.2200047697
2307	0.2199304899
2308	0.2198251844
2309	0.219741458
2310	0.2197111101
2311	0.2196391694
2312	0.2195309104
2313	0.2194251678
2314	0.2193099692
2315	0.2192247903
2316	0.2191335741
2317	0.2190410441
2318	0.2189466114
2319	0.2188779363
2320	0.2188016852
2321	0.218677819
2322	0.2185696109
2323	0.2184791465
2324	0.2183920926
2325	0.2183159635
2326	0.2182648424
2327	0.2181512329
2328	0.2180757604
2329	0.2180028029
2330	0.2179388848
2331	0.2178780829
2332	0.2177776461
2333	0.2176790246
2334	0.2176367786
2335	0.2175242187
2336	0.2174809796
2337	0.2174712753
2338	0.2174102329
2339	0.2173311539
2340	0.2172141273
2341	0.2171547452
2342	0.2171312025
2343	0.2170504223
2344	0.2169905986
2345	0.2168865152
2346	0.2168512557
2347	0.2167772391
2348	0.2166955048
2349	0.2166178008
2350	0.2165176693
2351	0.2164718736
2352	0.2163755499
2353	0.2163028963
2354	0.2162410839
2355	0.2161914453
2356	0.2160990114
2357	0.2160419256
2358	0.2159353321
2359	0.2158492296
2360	0.2157548809
2361	0.2156724676
2362	0.215616814
2363	0.2155545195
2364	0.2155235769
2365	0.2154449775
2366	0.2153376627
2367	0.2152406691
2368	0.2152338119
2369	0.215156647
2370	0.2151466584
2371	0.2150652331
2372	0.2150596156
2373	0.2149967181
2374	0.2149177975
2375	0.2148014227
2376	0.2147309329
2377	0.2146824065
2378	0.2146041997
2379	0.2145250417
2380	0.2144495324
2381	0.2143542504
2382	0.2142762745
2383	0.2141643745
2384	0.2141059766
2385	0.214036248
2386	0.2139720848
2387	0.2138656276
2388	0.2138124882
2389	0.2137615158
2390	0.213680473
2391	0.2136064402
2392	0.2135537841
2393	0.2134722678
2394	0.213380564
2395	0.2133533338
2396	0.2132723234
2397	0.2131941797
2398	0.2131049669
2399	0.2130239578
2400	0.2129608645
2401	0.2128731811
2402	0.212791102
2403	0.2127068639
2404	0.2126113199
2405	0.212528208
2406	0.2124262642
2407	0.212309461
2408	0.2123026333
2409	0.2121981036
2410	0.2121372797
2411	0.2120741804
2412	0.2119796836
2413	0.2119504366
2414	0.2118728922
2415	0.2118028794
2416	0.2117296624
2417	0.2116563517
2418	0.2115483969
2419	0.2114753909
2420	0.2113923509
2421	0.2113718261
2422	0.2112348802
2423	0.2111663091
2424	0.211085508
2425	0.2109998312
2426	0.2109325469
2427	0.2108786949
2428	0.2107618299
2429	0.210666241
2430	0.2106334005
2431	0.2105841218
2432	0.2105247534
2433	0.2104475712
2434	0.2103804178
2435	0.2102643137
2436	0.2101887246
2437	0.2101204336
2438	0.2100644237
2439	0.2100135311
2440	0.2099583812
2441	0.2098816822
2442	0.2098781948
2443	0.2098206979
2444	0.2097185616
2445	0.209617172
2446	0.2095454201
2447	0.2094504677
2448	0.2093701241
2449	0.2093136662
2450	0.2092539016
2451	0.2091421878
2452	0.2090667225
2453	0.2089864587
2454	0.2089335977
2455	0.2088648921
2456	0.2088091165
2457	0.2087309196
2458	0.2086450282
2459	0.2085499393
2460	0.2084453258
2461	0.2083874826
2462	0.208311285
2463	0.2082371864
2464	0.2081674568
2465	0.208056952
2466	0.208005223
2467	0.2079042226
2468	0.2078126911
2469	0.2077112917
2470	0.2076181977
2471	0.2075559612
2472	0.2075467051
2473	0.2074835582
2474	0.2073846045
2475	0.2073674006
2476	0.2073095127
2477	0.2072366663
2478	0.2071380084
2479	0.2070379303
2480	0.2070218647
2481	0.2069622151
2482	0.2068603057
2483	0.2067791489
2484	0.2067279781
2485	0.2066577059
2486	0.2065931988
2487	0.2065680937
2488	0.206497253
2489	0.2064241838
2490	0.2063618402
2491	0.2062470766
2492	0.2061611218
2493	0.2060562832
2494	0.205992788
2495	0.205982709
2496	0.2059162224
2497	0.2058332019
2498	0.2057582875
2499	0.2056816001
2500	0.205601457
2501	0.2055382646
2502	0.2054304843
2503	0.2053453248
2504	0.205287278
2505	0.2052023317
2506	0.2051243517
2507	0.2050159109
2508	0.2049274891
2509	0.2048645355
2510	0.2047862095
2511	0.2047498294
2512	0.204654231
2513	0.204567862
2514	0.2044700949
2515	0.2043861837
2516	0.2043099156
2517	0.204273652
2518	0.2042305976
2519	0.204186964
2520	0.2041155142
2521	0.2040168
2522	0.2039656155
2523	0.2039052462
2524	0.2038418079
2525	0.203741397
2526	0.2036707944
2527	0.2035862184
2528	0.2035121494
2529	0.2034494036
2530	0.2033760034
2531	0.2033067442
2532	0.2032558215
2533	0.2032353964
2534	0.2031664063
2535	0.2031031208
2536	0.2030291101
2537	0.2029757271
2538	0.2029125907
2539	0.2028385444
2540	0.2027702551
2541	0.2026912884
2542	0.2026274383
2543	0.2025614553
2544	0.2025133127
2545	0.2024498253
2546	0.2023455621
2547	0.2022968474
2548	0.2021960318
2549	0.2021307977
2550	0.2020830961
2551	0.201996643
2552	0.2019243136
2553	0.2018411656
2554	0.2017594228
2555	0.2017095833
2556	0.20169316
2557	0.2016379132
2558	0.2015545369
2559	0.2014628337
2560	0.2014116318
2561	0.201329091
2562	0.2012437394
2563	0.2011608459
2564	0.2010930308
2565	0.2010763538
2566	0.2010304181
2567	0.2009101801
2568	0.2008347828
2569	0.2007722472
2570	0.2007056714
2571	0.2006643498
2572	0.2006207745
2573	0.2005446618
2574	0.2004719962
2575	0.2004079476
2576	0.2003324032
2577	0.2002770411
2578	0.2002135005
2579	0.2001475849
2580	0.2000697939
2581	0.2000043048
2582	0.1999317713
2583	0.1999155237
2584	0.1998640885
2585	0.1998132547
2586	0.1997402646
2587	0.1996574058
2588	0.1996160516
2589	0.1995423275
2590	0.1994843022
2591	0.1994163466
2592	0.1992958219
2593	0.199201673
2594	0.1991543766
2595	0.1990649127
2596	0.1990001664
2597	0.1989307953
2598	0.1988650805
2599	0.1988124231
2600	0.1987261466
2601	0.1986351301
2602	0.1985852505
2603	0.1984781042
2604	0.1984298836
2605	0.1983623812
2606	0.1982586792
2607	0.1982493763
2608	0.1981909911
2609	0.198140948
2610	0.1980832262
2611	0.198016077
2612	0.1979531375
2613	0.1978741519
2614	0.197791841
2615	0.1977135414
2616	0.1976298432
2617	0.1975814666
2618	0.1975216158
2619	0.197452536
2620	0.197368276
2621	0.1973056792
2622	0.1972477064
2623	0.1971662743
2624	0.1971195086
2625	0.1970669163
2626	0.1970025002
2627	0.1969265728
2628	0.1968622739
2629	0.1967693063
2630	0.1966833952
2631	0.1966291953
2632	0.1965255009
2633	0.1964743158
2634	0.1963927578
2635	0.1963185525
2636	0.1962826349
2637	0.1961889915
2638	0.1961097524
2639	0.1960101176
2640	0.1959633967
2641	0.1958659962
2642	0.1957850544
2643	0.1957298807
2644	0.195634486
2645	0.1956160424
2646	0.195563263
2647	0.1954992646
2648	0.1954249609
2649	0.1953638779
2650	0.1953201661
2651	0.1952453852
2652	0.1951800005
2653	0.1950639255
2654	0.1950083614
2655	0.1949332081
2656	0.1948607059
2657	0.1947788089
2658	0.1947278154
2659	0.1946474291
2660	0.1945939552
2661	0.1945142908
2662	0.1944334953
2663	0.1943562085
2664	0.1943361449
2665	0.1942560375
2666	0.1941323749
2667	0.1940730138
2668	0.1940013504
2669	0.1939226597
2670	0.1938547912
2671	0.1937778217
2672	0.1937357387
2673	0.193647935
2674	0.193612414
2675	0.1935099243
2676	0.1934327303
2677	0.1933125023
2678	0.1932608146
2679	0.1931914955
2680	0.193091032
2681	0.1930423882
2682	0.1929984774
2683	0.1929034735
2684	0.1928409214
2685	0.1927742557
2686	0.1927253189
2687	0.1926572187
2688	0.1925889389
2689	0.192519649
2690	0.1924407618
2691	0.1923600133
2692	0.1922971433
2693	0.1922625468
2694	0.192213396
2695	0.1921581584
2696	0.1921145031
2697	0.1920680946
2698	0.1919682441
2699	0.1919272794
2700	0.1918677087
2701	0.1917958368
2702	0.1917567785
2703	0.1916958967
2704	0.1916166117
2705	0.1915663887
2706	0.1914681443
2707	0.1913800459
2708	0.1913016012
2709	0.1912386289
2710	0.1911869652
2711	0.1911185695
2712	0.1910527532
2713	0.1909950155
2714	0.1909180117
2715	0.1908420306
2716	0.1907643584
2717	0.1907108253
2718	0.1906254079
2719	0.1905780579
2720	0.1905576338
2721	0.1904948192
2722	0.190416514
2723	0.190368227
2724	0.1902824869
2725	0.1901631036
2726	0.1900908604
2727	0.1900201078
2728	0.1899662178
2729	0.1898873867
2730	0.1898287991
2731	0.1897374732
2732	0.1896494362
2733	0.1895886997
2734	0.189504151
2735	0.1894476611
2736	0.1893432389
2737	0.1892828602
2738	0.1891950284
2739	0.1891369257
2740	0.1890653092
2741	0.1889536479
2742	0.1888716611
2743	0.1887952872
2744	0.1887391764
2745	0.1886420823
2746	0.188597487
2747	0.188548258
2748	0.1884579391
2749	0.1884375644
2750	0.1883566156
2751	0.1883188013
2752	0.1882567662
2753	0.1881761855
2754	0.1881241349
2755	0.1880902094
2756	0.1880324729
2757	0.1879366203
2758	0.1878643541
2759	0.1877488297
2760	0.1876919089
2761	0.1876401784
2762	0.1875466087
2763	0.1874785581
2764	0.187429419
2765	0.1873379873
2766	0.187278757
2767	0.1872328511
2768	0.1871353118
2769	0.1870834249
2770	0.1870114996
2771	0.1869123743
2772	0.1868405013
2773	0.1867495217
2774	0.1867299954
2775	0.186724966
2776	0.1866535594
2777	0.1865362691
2778	0.186483988
2779	0.1864062346
2780	0.1863289832
2781	0.1862696853
2782	0.1861865009
2783	0.186134948
2784	0.1860591695
2785	0.1859855417
2786	0.1859166556
2787	0.1858447792
2788	0.1857467497
2789	0.185697542
2790	0.1856287683
2791	0.1855432195
2792	0.1854782529
2793	0.1854361732
2794	0.1853504748
2795	0.1852728423
2796	0.1852175986
2797	0.1851308133
2798	0.1850128165
2799	0.1849584572
2800	0.1849113765
2801	0.1848442867
2802	0.1847451964
2803	0.1846866648
2804	0.1846149766
2805	0.1845676737
2806	0.1844883538
2807	0.1844287636
2808	0.1843495998
2809	0.1842763384
2810	0.1842372673
2811	0.1841543691
2812	0.1840839885
2813	0.1840710686
2814	0.183982122
2815	0.1839330471
2816	0.1838307982
2817	0.1837773512
2818	0.1837366173
2819	0.1836995163
2820	0.1836354043
2821	0.1835886823
2822	0.1835420643
2823	0.1834740778
2824	0.1834127684
2825	0.1833361564
2826	0.1832762357
2827	0.1832173971
2828	0.183157726
2829	0.183093403
2830	0.1830216873
2831	0.1829794604
2832	0.1829037425
2833	0.1828504965
2834	0.1827869021
2835	0.1827245649
2836	0.1826642246
2837	0.1825752125
2838	0.1825128146
2839	0.1824773263
2840	0.1824044885
2841	0.1823215412
2842	0.1822582417
2843	0.1821900553
2844	0.1820843414
2845	0.1820479061
2846	0.1819797243
2847	0.1818804516
2848	0.1818143812
2849	0.1817726942
2850	0.1816993845
2851	0.1816177123
2852	0.181567427
2853	0.1814917731
2854	0.1813909712
2855	0.1813429303
2856	0.1812573706
2857	0.1812059743
2858	0.1811304947
2859	0.1810819871
2860	0.1810240565
2861	0.1809194768
2862	0.1808373698
2863	0.180807271
2864	0.1807597491
2865	0.1806684571
2866	0.180614828
2867	0.1805812795
2868	0.180539652
2869	0.1804826612
2870	0.1804181043
2871	0.1803696079
2872	0.1803322075
2873	0.1802675035
2874	0.1801999664
2875	0.1801335978
2876	0.1800558531
2877	0.1799853247
2878	0.1799413763
2879	0.1798834477
2880	0.1798043806
2881	0.179719008
2882	0.179657126
2883	0.1796018775
2884	0.1795552425
2885	0.1794982458
2886	0.1794118394
2887	0.1793450978
2888	0.1792775352
2889	0.17921619
2890	0.1791861699
2891	0.179125599
2892	0.179069846
2893	0.1790284555
2894	0.1789602894
2895	0.1789329047
2896	0.1788540675
2897	0.1787550515
2898	0.178696397
2899	0.1786200675
2900	0.17857789
2901	0.1785056751
2902	0.1784532472
2903	0.1783879476
2904	0.1783334221
2905	0.1782928081
2906	0.1782618859
2907	0.1781783042
2908	0.1781313286
2909	0.178063181
2910	0.1779956311
2911	0.1779409043
2912	0.1778538924
2913	0.1777836243
2914	0.1777139577
2915	0.1776540018
2916	0.1775940773
2917	0.1775218176
2918	0.1774624243
2919	0.1773641221
2920	0.1772939724
2921	0.177247696
2922	0.1771799071
2923	0.1770724289
2924	0.177009263
